MNQ2023Z,20231214,1920,16547.75,16551.00,16547.75,16549.75,6,10
MNQ2023Z,20231214,1921,16549.00,16549.75,16548.50,16549.75,7,11
MNQ2023Z,20231214,1922,16550.00,16550.00,16549.00,16549.00,2,3
MNQ2023Z,20231214,1923,16548.00,16548.25,16548.00,16548.25,2,6
MNQ2023Z,20231214,1924,16549.00,16549.75,16549.00,16549.75,5,9
MNQ2023Z,20231214,1925,16550.00,16550.75,16546.75,16547.50,47,90
MNQ2023Z,20231214,1926,16547.50,16550.25,16547.25,16550.00,25,59
MNQ2023Z,20231214,1927,16550.00,16551.00,16549.50,16549.75,26,44
MNQ2023Z,20231214,1928,16550.25,16551.25,16550.00,16550.50,11,21
MNQ2023Z,20231214,1929,16550.75,16553.50,16550.75,16552.75,16,31
MNQ2023Z,20231214,1930,16552.25,16553.50,16552.25,16553.50,3,5
MNQ2023Z,20231214,1931,16553.50,16554.50,16552.75,16553.00,12,30
MNQ2023Z,20231214,1932,16554.50,16555.25,16554.50,16555.00,7,22
MNQ2023Z,20231214,1933,16556.00,16557.00,16551.00,16551.25,12,26
MNQ2023Z,20231214,1934,16550.50,16551.50,16550.00,16551.25,6,12
MNQ2023Z,20231214,1935,16551.50,16552.75,16551.00,16551.50,9,21
MNQ2023Z,20231214,1936,16552.25,16552.25,16550.75,16551.25,6,11
MNQ2023Z,20231214,1937,16552.50,16553.00,16551.50,16553.00,3,5
MNQ2023Z,20231214,1938,16552.50,16552.50,16552.00,16552.00,2,8
MNQ2023Z,20231214,1939,16552.50,16554.00,16552.50,16554.00,4,5
MNQ2023Z,20231214,1940,16554.00,16554.50,16554.00,16554.25,3,10
MNQ2023Z,20231214,1941,16552.00,16552.00,16549.00,16549.00,55,136
MNQ2023Z,20231214,1942,16549.00,16552.25,16549.00,16551.00,47,119
MNQ2023Z,20231214,1943,16550.75,16551.75,16550.25,16550.25,11,41
MNQ2023Z,20231214,1944,16550.50,16551.25,16549.75,16550.50,7,17
MNQ2023Z,20231214,1945,16550.25,16554.25,16549.50,16554.25,7,21
MNQ2023Z,20231214,1946,16554.00,16554.50,16553.25,16553.75,16,42
MNQ2023Z,20231214,1947,16553.75,16554.00,16553.25,16553.25,2,4
MNQ2023Z,20231214,1948,16554.00,16555.00,16554.00,16555.00,3,4
MNQ2023Z,20231214,1949,16555.00,16555.00,16553.50,16554.00,5,8
MNQ2023Z,20231214,1950,16554.25,16555.50,16553.25,16554.75,9,31
MNQ2023Z,20231214,1951,16553.50,16553.50,16552.25,16552.25,4,9
MNQ2023Z,20231214,1952,16552.50,16552.50,16552.25,16552.25,2,2
MNQ2023Z,20231214,1953,16552.50,16552.50,16550.50,16550.50,2,2
MNQ2023Z,20231214,1954,16550.25,16550.25,16549.50,16549.50,4,6
MNQ2023Z,20231214,1955,16549.50,16549.75,16548.75,16548.75,3,9
